"mean_covid","mean_healthy","sd_covid","sd_healthy","number_covid","number_healthy","uniprot","gene_name","gene_id","entrez_id","protein_id"
13.3598863622105,12.6562713983778,1.30066134332668,1.36400574146585,16,91,"P35237;A0A087X1N8;A0A024QZX5","SERPINB6","ENSG00000124570",5269,"ENSP00000369896"
14.9887273899326,15.9912683483702,1.11116831563354,0.721055733539633,5,56,"O60462;O60462-5;A0A024R412;A0A024R3W6;Q7LBX6;X5D2Q8;O60462-6;O60462-4;O60462-2;O60462-3","NRP2","ENSG00000118257",8828,"ENSP00000353582"
17.2979508877726,17.0557402453352,0.68285893370027,0.956118984514322,31,262,"A0A075B6H7;P04434","IGKV3-7","ENSG00000282310",NA,"ENSP00000487957"
12.8524276396152,13.2252588782413,1.2584125773064,1.27066473674733,16,193,"A0A075B6I0","IGLV8-61","ENSG00000211638",NA,"ENSP00000374818"
14.8148905196746,13.9635281811278,1.46861596387606,1.2391263855046,10,149,"A0A075B6I5;P01702;P06316","IGLV1-51","ENSG00000211644",NA,"ENSP00000374825"
14.9506254769498,14.9567343098293,1.07806450895451,1.21391604816681,28,193,"A0A075B6I9","IGLV7-46","ENSG00000211649",NA,"ENSP00000374830"
12.6227669488342,11.8341061441149,1.35788481382506,1.8241246660862,8,72,"A0A075B6J1","IGLV5-37","ENSG00000281471",NA,"ENSP00000487591"
17.321102855384,17.1008489942571,0.862063337824248,0.82157402262673,31,262,"A0A075B6J4;A0A075B6J3","IGLV3-25;IGLV3-27",NA,NA,NA
11.6827750744336,12.731696825018,NA,1.32645067669659,1,66,"A0A075B6J5","IGLV2-23","ENSG00000211660",NA,"ENSP00000374841"
18.3108230018345,17.9349966262182,0.8359778226325,1.26531235533735,26,242,"A0A075B6J7","IGLV3-21","ENSG00000211662",NA,"ENSP00000374843"
16.0818042414229,15.814811115643,0.925565598538334,1.04721532934366,31,262,"A0A075B6J8","IGLV3-19","ENSG00000211663",NA,"ENSP00000374844"
14.7429373089658,14.9376714634732,1.18014976843183,1.18843557256563,26,232,"A0A075B6J9","IGLV2-18","ENSG00000211664",NA,"ENSP00000374845"
13.2145401604916,13.4928144096852,1.77574949424385,1.63377911583759,14,132,"A0A075B6K3","IGLV2-11","ENSG00000211668",NA,"ENSP00000374849"
16.7135417575547,16.1044555178707,1.20873131729466,1.16810690589501,31,260,"A0A075B6K4","IGLV3-10","ENSG00000211669",NA,"ENSP00000374850"
15.2563561237037,15.111187854052,1.04368954307268,1.28428855161561,30,257,"A0A075B6K5","IGLV3-9","ENSG00000211670",NA,"ENSP00000374851"
14.5750650118458,15.386930482283,1.56956642103615,1.38331457504225,22,242,"A0A075B6K9;P0CG05;P0CF74","IGLC2;IGLC6",NA,NA,NA
13.5803324254308,13.1310277312982,1.39936948896801,1.46652837779267,21,184,"A0A075B6Q5","IGHV3-64","ENSG00000274236",NA,"ENSP00000488676"
13.6079339143527,13.5027419079002,1.09901152876865,1.20421202815227,30,232,"A0A087X0Q4;A0A087WW87;A0A075B6R1","IGKV2-40;IGKV2D-40",NA,NA,NA
17.2203468964834,17.2555986606289,0.768110615361139,0.773947668593725,31,261,"A0A075B6R9;A0A0C4DH68","IGKV2D-24;IGKV2-24",NA,NA,NA
14.9590511879905,14.6690394826967,0.877034036459789,1.32052002100126,31,248,"A0A087X0P6;A0A075B6S2;A0A0A0MRZ7","IGKV2D-29","ENSG00000243264",NA,"ENSP00000417637"
12.17946554018,11.9859943138718,1.62211207299215,1.38018580358996,4,24,"A0A075B7D0","IGHV1OR15-1","ENSG00000270505",NA,"ENSP00000474284"
14.6319353168932,15.1985421615231,1.35395801543888,1.02916476881848,11,56,"F6TER3;A0A087WSV6;A8MVE2;D9IDM5;F6RVM3;A0A087WSX8;A0A0B4J1W1;Q8NHL6;A0A0G2JLS4;A0A0G2JQ15;A0A0G2JP64;A0A0G2JNM2;A0A0G2JNQ6;A0A0G2JP80;D9IDM6;A0A0G2JQ44;Q8NHL6-3;A0A0G2JNR3;A0A0G2JNK9;Q8NHL6-5;Q8NHL6-2;Q8NHL6-4;A0A0G2JQ46;O75019;A0A0G2JP96;A0A0D9SES5;A0A0G2JM99;O75019-2;A0A087WVJ8;A0A0G2JS62;A0A0G2JQS6;A0A0G2JLV5","LILRB1;LILRA1",NA,NA,NA
13.1825652133005,11.4294078438189,NA,2.13665994737607,1,3,"A0A087WSX4;A0A0C4DH42","IGHV3-53;IGHV3-66",NA,NA,NA
10.4261595362855,12.5956322122875,NA,0.975598125077769,1,4,"A0A087WSY4","IGHV4-31","ENSG00000231475",NA,"ENSP00000395656"
14.2415972081409,13.8199160509102,0.646338698393567,1.15665162761861,27,212,"A0A087WSY6","IGKV3D-15","ENSG00000224041",NA,"ENSP00000403672"
16.5587826910162,16.2932988977131,0.77701376047879,0.888206270028976,31,262,"A0A087WU91;A0A0A0MS15","IGHV3-49","ENSG00000275316",NA,"ENSP00000488069"
14.8448267789135,15.1143209221085,1.60993829919594,2.11732201303173,27,246,"A0A087WUS7;A0A0A0MS09","IGHD","ENSG00000278801",NA,"ENSP00000488303"
13.234587445816,13.3023726675524,0.764063909868573,0.689233016200804,7,53,"P27635;F8W7C6;A0A087WV22;X1WI28","RPL10","ENSG00000147403",6134,"ENSP00000388600"
12.4876586000531,13.0645107201422,0.947966982690724,0.922360067874509,22,236,"Q00610;A0A087WVQ6;Q00610-2;J3KS13;A0A087WX41;K7EJJ5;J3KSQ2;J3KRF5;F5H5N6","CLTC","ENSG00000141367",1213,"ENSP00000376763"
20.1478107361714,19.9614492147817,0.743727211455704,0.75381977025026,31,262,"A0A087WW89;A0A0B4J1Y9","IGHV3-72","ENSG00000278042",NA,"ENSP00000488019"
22.6450709737292,22.6684523850201,0.52693667081097,0.632569492255452,31,262,"A0A087WWC9;A0A087WXC3;A0A087WWU7;A0A087WYN7;A0A087WWT5;A0A087WX49;B9A064;A0A0B4J231;A0A087WU42;A0A087X2A1;A0A075B6K8;P0CG04;A0A075B6K7","IGLL5;IGLC1",NA,NA,NA
19.2186725574706,19.6522941933036,0.871107707238199,0.908731829636988,14,79,"Q9Y6J0;C9JT60;C9J068;A0A087WWW8;Q9Y6J0-2","CABIN1","ENSG00000099991",23523,"ENSP00000394209"
12.7268829877127,13.1353137942575,1.31946197018994,1.43898821113676,28,247,"Q9Y6R7;A0A087WXI2;A0A087WUZ2","FCGBP","ENSG00000281123",8857,"ENSP00000487490"
24.1207216376703,24.0585940619706,0.466701462904251,0.66379419818706,31,262,"A0A087WYL9;A0A087WWV8;A0A0C4DH67;A0A0C4DH69","IGKC;IGKV1-8",NA,NA,NA
14.6920431495365,14.7186806758021,1.31621036050537,1.28296726305822,25,185,"A0A087WYR4;A0A087WZW9","IGLL5","ENSG00000254709",100423062,"ENSP00000431254"
15.8387192119018,15.7458779981785,0.487738823278062,0.382097232997051,22,145,"P02549;A0A087WZE4;P02549-2;V9GY79","SPTA1","ENSG00000163554",6708,"ENSP00000495214"
14.0921492699858,14.498270136862,1.2058889847004,1.39341984997764,25,230,"P29966;A0A087WZH7","MARCKS","ENSG00000277443",4082,"ENSP00000478061"
18.2174720364094,18.2327023086262,0.796689469064333,0.745394406655451,31,262,"A0A087WZH9;A0A0B4J1U0;P01593","IGKV1D-33","ENSG00000239975",NA,"ENSP00000374800"
15.9820437113493,15.8247978246894,1.5665836142899,0.873526876611303,31,262,"A0A087WZW8;A0A087WUS2;A0A0A0MRZ8;P04433","IGKV3-11","ENSG00000282823",NA,"ENSP00000487987"
20.106895982116,20.1210614136151,0.547641496940409,0.447604265981497,16,105,"O14579;O14579-2;A0A087X0I4;M0QXB4;M0R061;O14579-3","COPE","ENSG00000105669",11316,"ENSP00000262812"
16.3780231574259,15.851982570128,0.903865789276034,0.765515694570721,31,262,"P22352;A0A087X1J7;H0YBE4;E5RG32;H0YC19","GPX3","ENSG00000211445",2878,"ENSP00000373477"
12.1625073265998,12.4316041248502,0.477937906170654,0.455059515742607,19,195,"P62333;A0A087X2I1;H0YJC0;H0YJE9;H0YJT1;H0YJS8","PSMC6","ENSG00000100519",5706,"ENSP00000401802"
16.5926874883687,16.5562417456606,0.760151157220375,0.807523559042914,31,261,"A0A096LPE2;P35542;E9PR14;G3V1D9;P0DJI9-2","SAA2-SAA4;SAA4",NA,NA,NA
NA,14.5230264316584,NA,0.833190195039063,0,20,"P16885;A0A0A0MRF9;H3BQV5;H3BPZ3","PLCG2","ENSG00000197943",5336,"ENSP00000455956"
15.1215364334693,14.4734644376331,0.752696896426618,0.816109877269115,31,259,"P12259;A0A0A0MRJ7","F5","ENSG00000198734",2153,"ENSP00000356771"
14.2463617957429,12.7894082761024,0.878399068941183,1.75109836625188,5,10,"A0A0A0MS11","IGHV3-13","ENSG00000282286",NA,"ENSP00000488851"
16.029918547768,16.5511196022649,2.21320435612622,2.0096420439567,28,260,"A0A0A0MSE2;Q16836-2;Q16836;E9PF18;Q16836-3","HADH","ENSG00000138796",3033,"ENSP00000425952"
12.7140736788926,13.0546708553198,1.18147552322708,1.48152610054385,14,141,"A0A0A0MT36;A0A0C4DH26","IGKV6D-21","ENSG00000225523",NA,"ENSP00000413304"
14.1621379611355,14.2301886480986,1.27839037450927,1.24057030268275,30,259,"A0A0A0MT74","IGKV1-16","ENSG00000282282",NA,"ENSP00000488377"
14.0473472469577,14.4558591060664,0.52984969172575,0.391292787561881,19,164,"A0A0A0MTB9;H0YAK8;P09455;P09455-3;A0A0A0MQT0;P09455-2","RBP1","ENSG00000114115",5947,"ENSP00000500931"
19.7541210146541,19.8184072188722,0.437048855278262,0.561242593412719,31,262,"A0A0A0MTQ6;A0A075B6P5;P06309","IGKV2D-28","ENSG00000242534",NA,"ENSP00000393492"
14.8666840522945,14.2880376810631,0.952911653328448,1.29682822629047,20,158,"Q8WZ42;A0A0A0MTS7;Q8WZ42-5;Q8WZ42-11;Q8WZ42-4;Q8WZ42-7;Q8WZ42-2;Q8WZ42-8;Q8WZ42-13;Q8WZ42-12;A0A0A0MRA3;Q8WZ42-3;Q8WZ42-10;Q8WZ42-9;Q8WZ42-6","TTN","ENSG00000155657",7273,"ENSP00000343764"
15.5455531253194,15.6984372123686,0.685656002905562,0.560512059823889,11,102,"A0A0A6YYI8;Q2M2H8;P14410","LOC93432",NA,NA,NA
13.0300354559296,13.2703691905223,0.29017803214084,0.580564595403206,5,17,"A0A0B4J1T9","IGKV3-15","ENSG00000282447",NA,"ENSP00000488086"
15.017761695587,14.4413872834844,1.73897580566252,1.22369309772345,19,161,"A0A0G2JLQ1;A0A0B4J1U3","IGLV1-36","ENSG00000273737",NA,"ENSP00000479309"
13.9899267427186,13.8969445918416,1.2144046380084,1.10230488650465,20,227,"A0A0B4J1V0","IGHV3-15","ENSG00000282290",NA,"ENSP00000488894"
13.4366069735953,11.7429396021892,0.99760148916701,0.947698620557087,3,17,"A0A0B4J1V1","IGHV3-21","ENSG00000282281",NA,"ENSP00000487805"
12.134325758611,12.9369254303067,0.256284428609417,0.989816809720834,2,21,"A0A0B4J1V2","IGHV2-26","ENSG00000282344",NA,"ENSP00000487857"
10.8959802891578,11.3533405261825,1.23789248836078,1.35474445624367,10,57,"A0A0B4J1V3","IGHV3-33","ENSG00000282642",NA,"ENSP00000487655"
14.8383390925799,14.3145731281925,0.904492305667478,1.05250052308764,30,260,"A0A0B4J1V4","IGHV1-46","ENSG00000282131",NA,"ENSP00000488713"
14.6910458877874,14.2858405126013,1.25546209319082,1.27769225612735,30,255,"A0A0B4J1V5","IGHV1-69","ENSG00000282350",NA,"ENSP00000488090"
13.5797583991034,13.0347463924865,1.57476320457422,1.06677489130474,23,177,"A0A0B4J1X5;A0A075B7E8","IGHV3-74;IGHV3OR16-13",NA,NA,NA
13.9792750790913,13.5368834032061,1.09551993991624,1.36202340726346,9,117,"A0A0B4J1Y8","IGLV9-49","ENSG00000223350",NA,"ENSP00000414456"
15.9539422741142,15.9903203387555,1.37051124715305,1.07928719552566,30,257,"A0A0B4J1Z4","IGKV1-17","ENSG00000281978",NA,"ENSP00000488092"
15.2693007796294,15.2093054801425,0.88257624699124,0.927134549176732,31,261,"A0A0B4J259;P61626;F8VV32","LYZ","ENSG00000090382",4069,"ENSP00000261267"
13.111981022336,11.9238912017064,1.51432887716827,1.34577243275443,10,99,"A0A0B4J2B7","IGHV3-30","ENSG00000282777",NA,"ENSP00000488205"
15.3594277491682,15.1687250818928,1.7715833733324,2.07561049082971,15,165,"A0A0B4J2D9","IGKV1D-13","ENSG00000276566",NA,"ENSP00000480959"
14.8923451559041,14.4988828253412,0.973546627955416,1.01923742564979,24,222,"A0A0B4J2H0","IGHV1-69-2","ENSG00000275148",NA,"ENSP00000479304"
NA,13.3456465453066,NA,0.81128118047531,0,3,"A0A0B4J2H3","IGHV2-70","ENSG00000282453",NA,"ENSP00000487677"
11.0908399398402,11.7751204047578,NA,0.982072225073351,1,62,"Q9NQ79;A0A0C4DFP6;Q9NQ79-3;Q9NQ79-2;Q5T4F6","CRTAC1","ENSG00000095713",55118,"ENSP00000408445"
14.4766456793739,14.1268251869831,0.79284150046658,0.835081331379226,22,120,"Q9NQ84;A8MXZ4;A0A0C4DFY5;Q9NQ84-2;J9JIE0","GPRC5C","ENSG00000170412",55890,"ENSP00000463813"
17.164722698544,17.7223442294083,1.11463415841689,0.879871457600362,31,262,"P02753;Q5VY30;A0A0C4DGV7","RBP4","ENSG00000138207",5950,"ENSP00000360522"
13.033558867379,12.7872458530542,0.867783887945407,0.926470965968739,30,236,"P07359;A0A0C4DGZ8","GP1BA","ENSG00000185245",2811,"ENSP00000329380"
13.4907930504352,13.2873742544091,1.85279345643731,1.14752329294313,21,189,"A0A0C4DH24","IGKV6-21","ENSG00000282210",NA,"ENSP00000488349"
16.7267349220741,16.919389482992,0.896180542024368,0.784329700123453,31,262,"A0A0C4DH25","IGKV3D-20","ENSG00000211625",NA,"ENSP00000374805"
14.7296259994348,14.5394708378298,1.13772329253539,1.0319684521587,31,257,"A0A0C4DH31","IGHV1-18","ENSG00000282716",NA,"ENSP00000488395"
13.5600892192698,12.9310883354126,1.69198599226173,1.82130903476858,25,226,"A0A0C4DH33","IGHV1-24","ENSG00000282284",NA,"ENSP00000488412"
17.1397427228736,16.9583432429867,0.544862859632197,0.602787974712934,31,262,"A0A0C4DH38;A0A0G2JP91","IGHV5-51","ENSG00000277574",NA,"ENSP00000483207"
12.3751211595481,12.0019017402019,NA,1.83401800264302,1,16,"A0A0C4DH39","IGHV1-58","ENSG00000282337",NA,"ENSP00000488516"
12.014280103862,12.422854847908,1.40287076770298,1.744948947559,7,53,"A0A0G2JMV0;A0A0C4DH90;A0A0C4DH55","IGKV3OR2-268;IGKV3D-7",NA,NA,NA
17.4151159107473,17.4398739718184,1.01594465653452,0.647234608081681,10,77,"Q13813;Q13813-3;Q13813-2;A0A0D9SF54;A0A0D9SGF6;A0A0D9SFH4;A0A0D9SFF6","SPTAN1","ENSG00000197694",6709,"ENSP00000361816"
15.67172820387,15.5205842386707,0.752844008661155,0.947656190502486,31,259,"P04062;A0A0G2JNZ5;A0A0G2JNZ0;A0A0G2JLB3;P04062-4;P04062-5;P04062-2;P04062-3","GBA","ENSG00000262446",2629,"ENSP00000459642"
14.8826395901309,14.9520217237053,0.380840638521603,0.404050461950336,7,84,"Q99102;Q99102-10;Q99102-7;Q99102-16;Q99102-3;Q99102-17;A0A0G2JPA4;E9PDY6;E7EWN1;A0A0G2JQN9;E7ERK0;E7EUL9;E7EQT2;A0A0G2JRK4;E7ETT5;A0A0G2JN54;A0A0G2JRT1;A0A0G2JRV5;A0A0G2JMX1;E7ENC5;A0A0G2JNM3;Q99102-8;Q99102-5;A0A0G2JRW3;A0A0G2JRW6;Q99102-2;E7EW47;A0A0G2JSB4;A0A0G2JRS2;A0A0G2JQC6;A0A0G2JM16;A0A0G2JQT8;A0A0G2JRA1;A0A0G2JRY3;A0A0G2JRD8;A0A0G2JRJ6;A0A0G2JQI2;A0A0G2JQK9;A0A0G2JR97;A0A0G2JNJ5;A0A0G2JR43;A0A0G2JSD9;A0A0G2JS65;A0A0G2JNL3;A0A0G2JS19;Q99102-13;A0A0G2JRE6;A0A0G2JM65;H0Y2Y1;A0A0G2JS91;Q99102-11;Q99102-12;Q99102-9;A0A0G2JR46;A0A0G2JQA9;A0A0G2JRC8;A0A0G2JSC3;E7EQG8;A0A0G2JQC1;A0A0G2JSB1;A0A0G2JS42;A0A0G2JRU8;A0A0G2JQJ2;Q99102-15","MUC4","ENSG00000278303",4585,"ENSP00000487233"
22.3110575745828,22.253411207408,0.923928412022321,0.89675575449111,31,262,"P01859;A0A0G2JN06","IGHG2","ENSG00000274497",NA,"ENSP00000480351"
19.0876423650516,19.4825630672466,1.80489504947779,1.49387894558218,31,262,"P01861;A0A0G2JPD4","IGHG4","ENSG00000277016",NA,"ENSP00000483393"
15.4304162323446,15.6988833588887,0.790572144030646,0.714153348918267,31,259,"A0A0G2JPU1;A0A0C4DH40;A0A0C4DH41","IGHV4-59;IGHV4-61",NA,NA,NA
16.1763645181245,16.0172387557176,1.07228558949042,1.06151014237818,16,115,"Q15080;A0A0G2JR51;B0QY04;Q15080-3;Q15080-2","NCF4","ENSG00000275990",4689,"ENSP00000486744"
12.2082495359329,12.3978088959746,1.47452269815783,1.48151025345516,15,106,"A0A0G2JRQ6",NA,"ENSG00000278704",NA,"ENSP00000484918"
11.4606069418111,12.3790249731777,0.696967437294334,0.283087712855815,3,2,"A5D6W6;H0YL77","FITM1","ENSG00000285321",161247,"ENSP00000493961"
11.4766591897419,12.0982607859187,0.650477225432693,1.01068505779081,8,123,"P17936;B3KWK7;A6XND1;A6XND0;P17936-2;H0Y5K2;C9JMX4;H0Y485","IGFBP3","ENSG00000146674",3486,"ENSP00000477772"
13.1365158105843,14.7629981010064,1.36501915814854,1.42855986414949,2,9,"P02144;B0QYF8;F2Z2F1;F2Z337;Q8WVH6;B0QYF7","MB","ENSG00000198125",4151,"ENSP00000386060"
13.1709825529337,12.9774619305462,0.550880825424736,0.708745097584185,5,22,"O75477;B0QZ43;O94905-2;O94905-3","ERLIN1","ENSG00000107566",10613,"ENSP00000410964"
19.9113402414521,20.3171368229387,0.678971680716329,0.737052640291081,31,262,"P02656;B0YIW2","APOC3","ENSG00000110245",345,"ENSP00000410614"
14.5688293395801,14.0841249213114,0.931544733902636,1.16097833314516,13,150,"Q8IZA0;B1AN15;E7EN73;Q8IZA0-2;H0Y4S8","KIAA0319L","ENSG00000142687",79932,"ENSP00000318406"
16.2759589251,16.4128175756966,0.380602903498551,0.455754048761292,20,127,"P35749;B1PS43;P35749-4;P35749-3;P35749-2;E7ERA5","MYH11","ENSG00000276480",4629,"ENSP00000478092"
16.8613295224763,16.7981216951001,2.16819945270453,2.06161662096747,25,205,"P12081;E7ETE2;B4DDD8;B3KWE1;P12081-4;B4E1C5;P12081-3;P12081-2","HARS",NA,NA,NA
16.894470755449,16.7075750394945,0.36042688128446,0.350388830197956,31,262,"F5H2D0;B4DPQ0;P00736;F5H1V0;F5H6Y3;F5H3N3;F5H3A3","C1R","ENSG00000288512",715,"ENSP00000500036"
10.0604254447138,11.116845077181,NA,1.52577746836092,1,21,"P0CG48;F5H6Q2;Q96C32;Q5PY61;J3QKN0;F5GXK7;F5H747;F5H388;B4DV12;F5H265;P0CG47;F5H2Z3;J3QTR3;J3QS39;F5GYU3;P62987;P62979;M0R1V7;J3QLP7;J3QRK5;M0R1M6;F5GZ39;J3QSA3;K7EMA8;J3KSM4","UBC;UBB;RPS27A;UBA52;UBBP4",NA,NA,NA
19.5370419239217,19.3138321805596,0.331125886099794,0.40026695265751,31,262,"B4E1Z4;E7ETN3;P00751;A0A0G2JH38;H7C5H1;P00751-2;C9JRT3;A0A0G2JHM4;A0A0G2JJ82;H7C526;F8WCJ9;A0A0G2JJM0;Q5ST52;F2Z3N2","CFB","ENSG00000242335",629,"ENSP00000391902"
15.8244118599972,15.9705556346313,0.248626409204654,0.230921370694073,15,72,"P62826;F5H018;B5MDF5;J3KQE5;H0YFC6;B4DV51","RAN","ENSG00000132341",5901,"ENSP00000396127"
14.5876435609786,14.6219711170938,0.471787298518205,0.452664826965211,11,134,"Q8N4C6;Q8N4C6-7;H0YDJ4;H9KV85;E9PN67;C9J066;Q8N4C6-4;Q8N4C6-9;Q8N4C6-2;Q8N4C6-5;Q8N4C6-10;Q8N4C6-6;Q8N4C6-11","NIN","ENSG00000100503",51199,"ENSP00000436092"
13.7307787655718,14.1582077193031,0.437646706599301,0.389020487210947,19,128,"Q05682;Q05682-3;Q05682-4;Q05682-6;Q05682-2;C9JEK3;C9J813;E9PGZ1;E7EX44;Q05682-5","CALD1","ENSG00000122786",800,"ENSP00000398826"
12.208999085158,12.1438600795317,2.13749419445035,2.16326623926733,27,199,"P02679;C9JEU5;C9JC84;P02679-2","FGG","ENSG00000171557",2266,"ENSP00000384860"
16.4956472291679,17.3423702946674,0.800916608940462,0.704299111336591,31,262,"C9JF17;P05090;C9JX71;F8WBT9","APOD","ENSG00000189058",347,"ENSP00000345179"
12.0652807554572,11.9387656144224,1.41919132298217,1.49844161523533,4,49,"Q86VB7;Q86VB7-3;F5GZZ9;C9JHR8;Q86VB7-4;Q86VB7-2;H0YGZ7","CD163","ENSG00000177575",9332,"ENSP00000352071"
12.4249827031358,12.6442950506155,0.540900029251235,0.752529031975163,4,23,"P13798;C9JIF9;H7C393;C9JLK2;F8WEH5","APEH","ENSG00000164062",327,"ENSP00000414369"
15.3484701423946,15.0476015227315,0.664059389440615,0.818261462616358,29,255,"Q9Y2K9;C9JQS3;E9PFI2;C9JPK3;C9K0E4;C9JCY1","STXBP5L","ENSG00000145087",9515,"ENSP00000273666"
19.2084171011709,19.9452982453195,0.872918280128614,0.798147775918619,31,262,"P02765;C9JV77","AHSG","ENSG00000145192",197,"ENSP00000393887"
10.8537566855865,11.036416307035,0.452345197143195,1.13453688683728,4,38,"Q15166;C9JZ99;F8WD41","PON3","ENSG00000105852",5446,"ENSP00000265627"
24.1263204798983,24.2034915908822,0.338355006235205,0.352769204724246,31,262,"P02768;CON__P02768-1;A0A0C4DGB6;H0YA55;B7WNR0;D6RHD5;C9JKR2;P02768-2;A0A087WWT3;P02768-3;H7C013","ALB","ENSG00000163631",213,"ENSP00000392541"
12.3245904332004,12.5590974310663,1.43103236107098,1.02322130454315,3,23,"Q2M2I5;CON__Q2M2I5","KRT24","ENSG00000167916",192666,"ENSP00000264651"
16.765233552494,16.6830027793444,0.765209543492144,0.427872456441061,31,262,"P02746;D6R934;A0A0A0MSV6;D6RGJ1","C1QB","ENSG00000173369",713,"ENSP00000426317"
13.0268572042001,13.2203634934048,1.22602819728793,1.15219529866964,23,219,"Q04756;D6RAR4;CON__ENSEMBL:ENSBTAP00000023055","HGFAC","ENSG00000109758",3083,"ENSP00000372224"
17.1663944003489,17.3310142677022,0.883123657411268,1.12382426477386,31,262,"P01591;D6RD17;D6RHJ6;C9JA05","IGJ;JCHAIN",NA,NA,NA
14.6732026676805,16.1111858477283,1.79389918690248,2.12862938042268,21,197,"D6REE0","FAM153A","ENSG00000170074",285596,"ENSP00000353887"
13.818344760527,14.0612117512523,0.830747645645527,0.863187253344647,29,255,"P49908;D6REX5;D6RIS9","SEPP1",NA,NA,NA
